Player,Match,Runs Scored,Balls Played,Out,Bat SR,50,100,4s Scored,6s Scored,Bat Dot%,Overs Bowled,Runs Given,Wickets Taken,Econ,Bowl Avg,Bowl SR,5W,4s Given,6s Given,Bowl Dot%,next_runs,next_balls,next_overs,next_runs_given,next_wkts
DJ Mitchell,ssnz2019_01,12,9,0,133.3,0,0,1,0,11.1,1.0,21,0,21.00,0,0,0,0,3,16.7,0,0,4.0,32,4
DJ Mitchell,ssnz2019_04,0,0,0,0,0,0,0,0,0,4.0,32,4,8.00,8.0,6.0,0,3,1,37.5,28,16,2.0,18,1
DJ Mitchell,ssnz2019_10,28,16,0,175.0,0,0,2,2,25.0,2.0,18,1,9.00,18.0,12.0,0,1,1,25.0,39,26,3.0,31,2
DJ Mitchell,ssnz2019_14,39,26,1,150.0,0,0,3,1,15.4,3.0,31,2,10.33,15.5,9.0,0,2,1,33.3,58,35,0,0,0
DJ Mitchell,ssnz2019_18,58,35,1,165.7,1,0,7,1,22.9,0,0,0,0,0,0,0,0,0,0,13,13,2.0,18,1
DJ Mitchell,ssnz2019_20,13,13,1,100.0,0,0,1,0,30.8,2.0,18,1,9.00,18.0,12.0,0,3,0,33.3,17,11,2.0,22,1
DJ Mitchell,ssnz2019_22,17,11,1,154.5,0,0,1,1,27.3,2.0,22,1,11.00,22.0,12.0,0,4,0,41.7,11,12,2.0,13,1
DJ Mitchell,ssnz2019_26,11,12,1,91.7,0,0,0,0,8.3,2.0,13,1,6.50,13.0,12.0,0,2,0,41.7,40,25,4.0,35,0
DJ Mitchell,ssnz2019_28,40,25,1,160.0,0,0,0,4,32.0,4.0,35,0,8.75,0,0,0,4,0,33.3,71,46,4.0,42,1
DJ Mitchell,ssnz2020_13,71,46,1,154.3,1,0,8,1,21.7,4.0,42,1,10.50,42.0,24.0,0,1,2,20.8,13,15,3.0,21,2
DJ Mitchell,ssnz2020_14,13,15,1,86.7,0,0,0,0,26.7,3.0,21,2,7.00,10.5,9.0,0,1,0,22.2,69,47,4.0,30,2
DJ Mitchell,ssnz2020_16,69,47,1,146.8,1,0,2,1,8.5,4.0,30,2,7.50,15.0,12.0,0,2,1,33.3,34,23,3.0,33,1
DJ Mitchell,ssnz2020_17,34,23,1,147.8,0,0,4,1,30.4,3.0,33,1,11.00,33.0,18.0,0,2,2,22.2,8,7,1.4,10,1
DJ Mitchell,ssnz2020_20,8,7,1,114.3,0,0,1,0,42.9,1.4,10,1,6.00,10.0,10.0,0,0,1,50.0,11,16,3.4,32,0
DJ Mitchell,ssnz2020_23,11,16,1,68.8,0,0,0,0,37.5,3.4,32,0,8.73,0,0,0,4,0,27.3,10,11,3.0,30,0
DJ Mitchell,ssnz2020_25,10,11,1,90.9,0,0,0,0,27.3,3.0,30,0,10.00,0,0,0,5,0,33.3,29,27,3.0,34,1
DJ Mitchell,ssnz2020_28,29,27,1,107.4,0,0,2,1,37.0,3.0,34,1,11.33,34.0,18.0,0,3,2,50.0,88,58,3.0,28,2
DJ Mitchell,ssnz2020_31,88,58,1,151.7,1,0,7,4,22.4,3.0,28,2,9.33,14.0,9.0,0,1,1,38.9,35,24,1.0,4,0
DJ Mitchell,ssnz2020_32,35,24,1,145.8,0,0,2,2,25.0,1.0,4,0,4.00,0,0,0,0,0,50.0,30,22,1.0,6,0
DJ Mitchell,ssnz2021_05,30,22,1,136.4,0,0,3,1,31.8,1.0,6,0,6.00,0,0,0,0,0,50.0,31,19,1.1,16,0
DJ Mitchell,ssnz2021_27,31,19,1,163.2,0,0,4,1,31.6,1.1,16,0,13.71,0,0,0,1,1,0.0,68,39,2.0,17,1
DJ Mitchell,ssnz2021_29,68,39,0,174.4,1,0,5,4,25.6,2.0,17,1,8.50,17.0,12.0,0,0,1,33.3,11,14,3.0,41,0
DJ Mitchell,ssnz2021_31,11,14,1,78.6,0,0,1,0,42.9,3.0,41,0,13.67,0,0,0,3,1,5.6,8,12,2.0,33,1
DJ Mitchell,ssnz2021_32,8,12,1,66.7,0,0,0,1,75.0,2.0,33,1,16.50,33.0,12.0,0,1,4,16.7,29,24,3.0,24,3
DJ Mitchell,t20blast2021_063,29,24,1,120.8,0,0,1,1,25.0,3.0,24,3,8.00,8.0,6.0,0,3,0,27.8,58,36,0,0,0
DJ Mitchell,t20blast2021_066,58,36,1,161.1,1,0,5,3,27.8,0,0,0,0,0,0,0,0,0,0,32,13,4.0,37,3
DJ Mitchell,t20blast2021_077,32,13,1,246.2,0,0,2,3,15.4,4.0,37,3,9.25,12.3,8.0,0,1,2,33.3,12,7,0,0,0
DJ Mitchell,t20blast2021_088,12,7,1,171.4,0,0,0,1,14.3,0,0,0,0,0,0,0,0,0,0,10,16,1.0,9,0
DJ Mitchell,t20blast2021_097,10,16,1,62.5,0,0,1,0,56.2,1.0,9,0,9.00,0,0,0,1,0,16.7,23,16,2.0,24,2
DJ Mitchell,t20blast2021_101,23,16,1,143.8,0,0,1,1,25.0,2.0,24,2,12.00,12.0,6.0,0,4,1,41.7,2,3,0,0,0
DJ Mitchell,t20blast2021_111,2,3,1,66.7,0,0,0,0,33.3,0,0,0,0,0,0,0,0,0,0,43,30,0,0,0
DJ Mitchell,t20blast2021_123,43,30,1,143.3,0,0,1,3,23.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
