Player,Match,Runs Scored,Balls Played,Out,Bat SR,50,100,4s Scored,6s Scored,Bat Dot%,Overs Bowled,Runs Given,Wickets Taken,Econ,Bowl Avg,Bowl SR,5W,4s Given,6s Given,Bowl Dot%,next_runs,next_balls,next_overs,next_runs_given,next_wkts
K Kartikeya,ipl2023_35,0,0,0,0,0,0,0,0,0,4.0,39,1,9.75,39.0,24.0,0,3,2,29.2,0,0,2.0,14,0
K Kartikeya,ipl2023_41,0,0,0,0,0,0,0,0,0,2.0,14,0,7.00,0,0,0,1,1,50.0,0,0,3.0,24,0
K Kartikeya,ipl2023_46,0,0,0,0,0,0,0,0,0,3.0,24,0,8.00,0,0,0,0,1,33.3,0,0,4.0,35,1
K Kartikeya,ipl2023_54,0,0,0,0,0,0,0,0,0,4.0,35,1,8.75,35.0,24.0,0,3,1,29.2,0,0,3.0,37,2
K Kartikeya,ipl2023_57,0,0,0,0,0,0,0,0,0,3.0,37,2,12.33,18.5,9.0,0,0,5,55.6,0,0,4.0,39,0
K Kartikeya,ipl2023_69,0,0,0,0,0,0,0,0,0,4.0,39,0,9.75,0,0,0,4,1,29.2,6,7,2.0,15,0
K Kartikeya,ipl2023_73,6,7,1,85.7,0,0,1,0,57.1,2.0,15,0,7.50,0,0,0,0,1,16.7,0,0,4.0,20,1
K Kartikeya,smat2022_016,0,0,0,0,0,0,0,0,0,4.0,20,1,5.00,20.0,24.0,0,1,0,33.3,0,0,3.0,29,1
K Kartikeya,smat2022_033,0,0,0,0,0,0,0,0,0,3.0,29,1,9.67,29.0,18.0,0,1,3,44.4,0,0,4.0,27,0
K Kartikeya,smat2022_117,0,0,0,0,0,0,0,0,0,4.0,27,0,6.75,0,0,0,2,1,41.7,0,0,4.0,13,2
K Kartikeya,smat2023_027,0,0,0,0,0,0,0,0,0,4.0,13,2,3.25,6.5,12.0,0,0,0,45.8,0,0,4.0,16,1
K Kartikeya,smat2023_054,0,0,0,0,0,0,0,0,0,4.0,16,1,4.00,16.0,24.0,0,2,0,62.5,0,0,4.0,34,3
K Kartikeya,smat2023_108,0,0,0,0,0,0,0,0,0,4.0,34,3,8.50,11.3,8.0,0,1,3,41.7,0,0,0,0,0
AS Tendulkar,ipl2023_22,0,0,0,0,0,0,0,0,0,2.0,17,0,8.50,0,0,0,1,1,58.3,0,0,2.5,18,1
AS Tendulkar,ipl2023_25,0,0,0,0,0,0,0,0,0,2.5,18,1,6.35,18.0,17.0,0,2,0,70.6,0,0,3.0,48,1
AS Tendulkar,ipl2023_31,0,0,0,0,0,0,0,0,0,3.0,48,1,16.00,48.0,18.0,0,6,2,44.4,13,9,2.0,9,1
AS Tendulkar,ipl2023_35,13,9,1,144.4,0,0,0,1,22.2,2.0,9,1,4.50,9.0,12.0,0,0,0,58.3,3,7,4.0,33,1
AS Tendulkar,smat2021_069,3,7,1,42.9,0,0,0,0,57.1,4.0,33,1,8.25,33.0,24.0,0,3,1,66.7,0,0,2.0,16,0
AS Tendulkar,smat2022_006,0,0,0,0,0,0,0,0,0,2.0,16,0,8.00,0,0,0,1,1,75.0,2,3,4.0,10,4
AS Tendulkar,smat2022_051,2,3,1,66.7,0,0,0,0,33.3,4.0,10,4,2.50,2.5,6.0,0,1,0,70.8,15,12,3.0,28,1
AS Tendulkar,smat2022_097,15,12,1,125.0,0,0,1,1,58.3,3.0,28,1,9.33,28.0,18.0,0,4,0,50.0,0,7,3.0,16,1
AS Tendulkar,smat2022_115,0,7,1,0.0,0,0,0,0,100.0,3.0,16,1,5.33,16.0,18.0,0,1,0,55.6,0,0,4.0,57,2
AS Tendulkar,smat2023_042,0,0,0,0,0,0,0,0,0,4.0,57,2,14.25,28.5,12.0,0,6,3,45.8,0,0,4.0,17,0
AS Tendulkar,smat2023_068,0,0,0,0,0,0,0,0,0,4.0,17,0,4.25,0,0,0,0,1,83.3,0,0,0,0,0
A Kamboj,smat2022_128,8,11,0,72.7,0,0,1,0,54.5,4.0,25,3,6.25,8.3,8.0,0,4,0,45.8,0,0,3.0,28,1
A Kamboj,smat2023_014,0,0,0,0,0,0,0,0,0,3.0,28,1,9.33,28.0,18.0,0,1,1,55.6,1,1,2.0,20,1
