Player,Match,Runs Scored,Balls Played,Out,Bat SR,50,100,4s Scored,6s Scored,Bat Dot%,Overs Bowled,Runs Given,Wickets Taken,Econ,Bowl Avg,Bowl SR,5W,4s Given,6s Given,Bowl Dot%,next_runs,next_balls,next_overs,next_runs_given,next_wkts
B Kumar,ipl2022_70,1,1,0,100.0,0,0,0,0,0.0,2.0,22,0,11.00,0,0,0,3,1,33.3,6,10,3.0,36,0
B Kumar,ipl2023_04,6,10,1,60.0,0,0,0,0,50.0,3.0,36,0,12.00,0,0,0,4,2,38.9,0,0,2.0,19,1
B Kumar,ipl2023_10,0,0,0,0,0,0,0,0,0,2.0,19,1,9.50,19.0,12.0,0,1,1,66.7,0,0,4.0,33,1
B Kumar,ipl2023_14,0,0,0,0,0,0,0,0,0,4.0,33,1,8.25,33.0,24.0,0,6,0,66.7,0,0,4.0,29,1
B Kumar,ipl2023_19,0,0,0,0,0,0,0,0,0,4.0,29,1,7.25,29.0,24.0,0,4,0,45.8,2,5,4.0,31,1
B Kumar,ipl2023_25,2,5,1,40.0,0,0,0,0,60.0,4.0,31,1,7.75,31.0,24.0,0,1,2,33.3,0,0,2.0,10,0
B Kumar,ipl2023_29,0,0,0,0,0,0,0,0,0,2.0,10,0,5.00,0,0,0,1,0,58.3,0,0,4.0,11,2
B Kumar,ipl2023_34,0,0,0,0,0,0,0,0,0,4.0,11,2,2.75,5.5,12.0,0,1,0,66.7,0,0,4.0,45,1
B Kumar,ipl2023_40,0,0,0,0,0,0,0,0,0,4.0,45,1,11.25,45.0,24.0,0,3,2,33.3,5,5,4.0,33,1
B Kumar,ipl2023_47,5,5,0,100.0,0,0,1,0,60.0,4.0,33,1,8.25,33.0,24.0,0,6,0,54.2,0,0,4.0,44,1
B Kumar,ipl2023_52,0,0,0,0,0,0,0,0,0,4.0,44,1,11.00,44.0,24.0,0,6,1,37.5,2,1,4.0,30,0
B Kumar,ipl2023_58,2,1,0,200.0,0,0,0,0,0.0,4.0,30,0,7.50,0,0,0,3,1,33.3,27,26,4.0,30,5
B Kumar,ipl2023_62,27,26,1,103.8,0,0,3,0,38.5,4.0,30,5,7.50,6.0,4.8,1,4,0,45.8,0,0,4.0,48,1
B Kumar,ipl2023_65,0,0,0,0,0,0,0,0,0,4.0,48,1,12.00,48.0,24.0,0,7,2,45.8,0,0,4.0,26,1
