Player,Match,Runs Scored,Balls Played,Out,Bat SR,50,100,4s Scored,6s Scored,Bat Dot%,Overs Bowled,Runs Given,Wickets Taken,Econ,Bowl Avg,Bowl SR,5W,4s Given,6s Given,Bowl Dot%,next_runs,next_balls,next_overs,next_runs_given,next_wkts
SS Iyer,ipl2017_42,14,8,0,175.0,0,0,0,2,50.0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0
SS Iyer,ipl2017_45,3,6,1,50.0,0,0,0,0,50.0,0,0,0,0,0,0,0,0,0,0,96,57,0,0,0
SS Iyer,ipl2017_50,96,57,1,168.4,1,0,15,2,33.3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0
SS Iyer,ipl2017_52,3,4,1,75.0,0,0,0,0,75.0,0,0,0,0,0,0,0,0,0,0,32,30,0,0,0
SS Iyer,ipl2017_56,32,30,1,106.7,0,0,2,1,40.0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0
SS Iyer,ipl2018_02,11,11,1,100.0,0,0,0,1,45.5,0,0,0,0,0,0,0,0,0,0,27,20,0,0,0
SS Iyer,ipl2018_09,27,20,0,135.0,0,0,3,1,40.0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0
SS Iyer,ipl2018_13,4,3,1,133.3,0,0,1,0,66.7,0,0,0,0,0,0,0,0,0,0,52,31,0,0,0
SS Iyer,ipl2018_19,52,31,1,167.7,1,0,4,3,19.4,0,0,0,0,0,0,0,0,0,0,57,45,0,0,0
SS Iyer,ipl2018_22,57,45,1,126.7,1,0,5,1,35.6,0,0,0,0,0,0,0,0,0,0,93,40,0,0,0
SS Iyer,ipl2018_26,93,40,0,232.5,1,0,3,10,25.0,0,0,0,0,0,0,0,0,0,0,13,14,0,0,0
SS Iyer,ipl2018_30,13,14,1,92.9,0,0,1,0,35.7,0,0,0,0,0,0,0,0,0,0,50,35,0,0,0
SS Iyer,ipl2018_32,50,35,1,142.9,1,0,3,3,31.4,0,0,0,0,0,0,0,0,0,0,44,36,0,0,0
SS Iyer,ipl2018_36,44,36,1,122.2,0,0,3,2,30.6,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0
SS Iyer,ipl2018_42,3,8,0,37.5,0,0,0,0,62.5,0,0,0,0,0,0,0,0,0,0,32,35,0,0,0
SS Iyer,ipl2018_45,32,35,1,91.4,0,0,3,0,37.1,0,0,0,0,0,0,0,0,0,0,19,22,0,0,0
SS Iyer,ipl2018_52,19,22,1,86.4,0,0,3,0,54.5,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0
SS Iyer,ipl2018_55,6,10,1,60.0,0,0,0,0,40.0,0,0,0,0,0,0,0,0,0,0,16,10,0,0,0
SS Iyer,ipl2019_03,16,10,1,160.0,0,0,2,1,50.0,0,0,0,0,0,0,0,0,0,0,18,20,0,0,0
SS Iyer,ipl2019_05,18,20,1,90.0,0,0,0,1,40.0,0,0,0,0,0,0,0,0,0,0,43,32,0,0,0
SS Iyer,ipl2019_10,43,32,1,134.4,0,0,4,2,34.4,0,0,0,0,0,0,0,0,0,0,28,22,0,0,0
SS Iyer,ipl2019_13,28,22,1,127.3,0,0,5,0,40.9,0,0,0,0,0,0,0,0,0,0,43,41,0,0,0
SS Iyer,ipl2019_16,43,41,1,104.9,0,0,3,1,36.6,0,0,0,0,0,0,0,0,0,0,67,50,0,0,0
SS Iyer,ipl2019_20,67,50,1,134.0,1,0,8,2,38.0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0
SS Iyer,ipl2019_26,6,6,1,100.0,0,0,1,0,50.0,0,0,0,0,0,0,0,0,0,0,45,40,0,0,0
SS Iyer,ipl2019_30,45,40,1,112.5,0,0,5,0,35.0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0
SS Iyer,ipl2019_34,3,6,1,50.0,0,0,0,0,50.0,0,0,0,0,0,0,0,0,0,0,58,49,0,0,0
SS Iyer,ipl2019_37,58,49,0,118.4,1,0,5,1,28.6,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0
SS Iyer,ipl2019_40,4,5,1,80.0,0,0,0,0,40.0,0,0,0,0,0,0,0,0,0,0,52,37,0,0,0
SS Iyer,ipl2019_46,52,37,1,140.5,1,0,2,3,21.6,0,0,0,0,0,0,0,0,0,0,44,31,0,0,0
SS Iyer,ipl2019_50,44,31,1,141.9,0,0,4,1,22.6,0,0,0,0,0,0,0,0,0,0,15,9,0,0,0
SS Iyer,ipl2019_53,15,9,1,166.7,0,0,0,2,44.4,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0
SS Iyer,ipl2019_58,8,10,1,80.0,0,0,1,0,50.0,0,0,0,0,0,0,0,0,0,0,13,18,0,0,0
SS Iyer,ipl2019_59,13,18,1,72.2,0,0,1,0,44.4,0,0,0,0,0,0,0,0,0,0,39,32,0,0,0
SS Iyer,ipl2020_02,39,32,1,121.9,0,0,0,3,37.5,0,0,0,0,0,0,0,0,0,0,26,22,0,0,0
SS Iyer,ipl2020_07,26,22,1,118.2,0,0,1,0,22.7,0,0,0,0,0,0,0,0,0,0,17,21,0,0,0
SS Iyer,ipl2020_11,17,21,1,81.0,0,0,2,0,57.1,0,0,0,0,0,0,0,0,0,0,88,38,0,0,0
SS Iyer,ipl2020_16,88,38,0,231.6,1,0,7,6,7.9,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0
SS Iyer,ipl2020_19,11,13,1,84.6,0,0,1,0,38.5,0,0,0,0,0,0,0,0,0,0,22,18,0,0,0
SS Iyer,ipl2020_23,22,18,1,122.2,0,0,4,0,50.0,0,0,0,0,0,0,0,0,0,0,42,33,0,0,0
SS Iyer,ipl2020_27,42,33,1,127.3,0,0,5,0,24.2,0,0,0,0,0,0,0,0,0,0,53,43,0,0,0
SS Iyer,ipl2020_30,53,43,1,123.3,1,0,3,2,27.9,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0
SS Iyer,ipl2020_34,23,23,1,100.0,0,0,1,1,39.1,0,0,0,0,0,0,0,0,0,0,14,12,0,0,0
SS Iyer,ipl2020_38,14,12,1,116.7,0,0,0,1,25.0,0,0,0,0,0,0,0,0,0,0,47,38,0,0,0
SS Iyer,ipl2020_42,47,38,1,123.7,0,0,5,0,31.6,0,0,0,0,0,0,0,0,0,0,7,12,0,0,0
SS Iyer,ipl2020_47,7,12,1,58.3,0,0,0,0,41.7,0,0,0,0,0,0,0,0,0,0,25,29,0,0,0
SS Iyer,ipl2020_51,25,29,1,86.2,0,0,1,1,48.3,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0
SS Iyer,ipl2020_55,7,9,1,77.8,0,0,0,0,22.2,0,0,0,0,0,0,0,0,0,0,12,8,0,0,0
SS Iyer,ipl2020_57,12,8,1,150.0,0,0,3,0,62.5,0,0,0,0,0,0,0,0,0,0,21,20,0,0,0
SS Iyer,ipl2020_59,21,20,1,105.0,0,0,1,0,25.0,0,0,0,0,0,0,0,0,0,0,65,50,0,0,0
SS Iyer,ipl2020_60,65,50,0,130.0,1,0,6,2,32.0,0,0,0,0,0,0,0,0,0,0,47,41,0,0,0
SS Iyer,ipl2021_33,47,41,0,114.6,0,0,2,2,29.3,0,0,0,0,0,0,0,0,0,0,43,32,0,0,0
SS Iyer,ipl2021_36,43,32,1,134.4,0,0,1,2,21.9,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0
SS Iyer,ipl2021_41,1,5,1,20.0,0,0,0,0,80.0,0,0,0,0,0,0,0,0,0,0,33,33,0,0,0
SS Iyer,ipl2021_46,33,33,0,100.0,0,0,2,0,24.2,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0
SS Iyer,ipl2021_50,2,7,1,28.6,0,0,0,0,71.4,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0
SS Iyer,ipl2021_56,18,18,1,100.0,0,0,1,0,27.8,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0
SS Iyer,ipl2021_57,1,8,1,12.5,0,0,0,0,87.5,0,0,0,0,0,0,0,0,0,0,30,27,0,0,0
SS Iyer,ipl2021_59,30,27,0,111.1,0,0,1,1,29.6,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0
SS Iyer,ipl2022_01,20,20,0,100.0,0,0,1,0,25.0,0,0,0,0,0,0,0,0,0,0,13,10,0,0,0
SS Iyer,ipl2022_06,13,10,1,130.0,0,0,2,0,30.0,0,0,0,0,0,0,0,0,0,0,26,15,0,0,0
SS Iyer,ipl2022_08,26,15,1,173.3,0,0,5,0,33.3,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0
SS Iyer,ipl2022_14,10,6,1,166.7,0,0,2,0,50.0,0,0,0,0,0,0,0,0,0,0,54,33,0,0,0
SS Iyer,ipl2022_19,54,33,1,163.6,1,0,5,2,24.2,0,0,0,0,0,0,0,0,0,0,28,25,0,0,0
SS Iyer,ipl2022_25,28,25,1,112.0,0,0,3,0,44.0,0,0,0,0,0,0,0,0,0,0,85,51,0,0,0
SS Iyer,ipl2022_30,85,51,1,166.7,1,0,7,4,27.5,0,0,0,0,0,0,0,0,0,0,12,15,0,0,0
SS Iyer,ipl2022_35,12,15,1,80.0,0,0,1,1,73.3,0,0,0,0,0,0,0,0,0,0,42,37,1.0,7,0
SS Iyer,ipl2022_41,42,37,1,113.5,0,0,4,0,21.6,1.0,7,0,7.00,0,0,0,0,1,66.7,34,32,0,0,0
SS Iyer,ipl2022_47,34,32,1,106.2,0,0,3,1,43.8,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0
SS Iyer,ipl2022_53,6,9,1,66.7,0,0,1,0,66.7,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0
SS Iyer,ipl2022_56,6,8,1,75.0,0,0,1,0,62.5,0,0,0,0,0,0,0,0,0,0,15,9,0,0,0
SS Iyer,ipl2022_61,15,9,1,166.7,0,0,2,0,33.3,0,0,0,0,0,0,0,0,0,0,50,29,0,0,0
SS Iyer,ipl2022_66,50,29,1,172.4,1,0,4,3,27.6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SS Iyer,ipl2024_03,0,2,1,0.0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0
SS Iyer,smat2022_094,8,12,1,66.7,0,0,1,0,58.3,0,0,0,0,0,0,0,0,0,0,40,30,0,0,0
SS Iyer,smat2022_133,40,30,1,133.3,0,0,1,2,13.3,0,0,0,0,0,0,0,0,0,0,73,44,0,0,0
SS Iyer,smat2022_135,73,44,1,165.9,1,0,7,4,34.1,0,0,0,0,0,0,0,0,0,0,34,26,0,0,0
SS Iyer,smat2022_136,34,26,1,130.8,0,0,4,1,38.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VR Iyer,ipl2021_31,41,27,0,151.9,0,0,7,1,48.1,0,0,0,0,0,0,0,0,0,0,53,30,0,0,0
